project_code,report_year,report_month_num,agency_frequency,state_frequency,original_cost_cr,cumulative_expenditure_cr,physical_progress_pct,expenditure_to_original_cost_pct,expenditure_per_progress_pct_cr,remaining_original_cost_cr,approval_to_start_days,planned_duration_days,elapsed_duration_days,remaining_planned_days,elapsed_duration_pct,progress_per_elapsed_month,schedule_progress_gap_pct,report_year_missing,report_month_num_missing,agency_frequency_missing,state_frequency_missing,original_cost_cr_missing,cumulative_expenditure_cr_missing,physical_progress_pct_missing,expenditure_to_original_cost_pct_missing,expenditure_per_progress_pct_cr_missing,remaining_original_cost_cr_missing,approval_to_start_days_missing,planned_duration_days_missing,elapsed_duration_days_missing,remaining_planned_days_missing,elapsed_duration_pct_missing,progress_per_elapsed_month_missing,schedule_progress_gap_pct_missing,time_overrun_days,time_overrun_months,time_overrun_flag,progress_delta_recent,expenditure_delta_recent,recent_spend_efficiency_cr_pct
702627,2026,3,0.0005284248535822,0.0385309789070412,13365.77,5068.37,49.79,37.92052384561458,0.761609235702241,8297.400000000001,0.0,1826.0,2585.0,-759.0,141.56626506024097,0.5862603965183752,-91.77626506024096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.0,39.950718685831625,1,0.7899999999999991,84.10999999999967,100.0
702627,2026,4,0.0005284248535822,0.0385309789070412,13365.77,5197.09,50.0,38.88358096839913,0.7776716193679826,8168.68,0.0,1826.0,2616.0,-790.0,143.26396495071194,0.581756498470948,-93.26396495071194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.0,39.950718685831625,1,0.21000000000000085,128.72000000000025,100.0
702627,2026,5,0.0005284248535822,0.0385309789070412,13365.77,5198.09,50.05,38.891062767053455,0.7770442111299392,8167.68,0.0,1826.0,2646.0,-820.0,144.90690032858708,0.5757357804232804,-94.85690032858707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.0,39.950718685831625,1,0.04999999999999716,1.0,20.000000000001137
702627,2026,6,0.0005284248535822,0.0385309789070412,13365.77,5198.09,50.05,38.891062767053455,0.7770442111299392,8167.68,0.0,1826.0,2677.0,-851.0,146.60460021905806,0.5690686869630183,-96.55460021905806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.0,39.950718685831625,1,0.0,0.0,0.7770442111299392
702627,2026,7,0.0005284248535822,0.0385309789070412,13365.77,5198.09,50.05,38.891062767053455,0.7770442111299392,8167.68,0.0,1826.0,2707.0,-881.0,148.24753559693318,0.5627620520871813,-98.19753559693318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.0,39.950718685831625,1,0.0,0.0,0.7770442111299392
702628,2025,7,0.0013650975384208,0.0522700251001805,11076.48,9079.81,73.0,81.97378589588028,1.1229285739161683,1996.67,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1034.0,33.97125256673511,1,0.0,0.0,1.1229285739161683
702628,2025,8,0.0013650975384208,0.0522700251001805,11076.48,9083.27,73.0,82.00502325648583,1.1233564829655591,1993.2099999999991,184.0,1643.0,2100.0,-457.0,127.81497261107732,1.0580654761904762,-54.81497261107731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.0,33.97125256673511,1,0.0,3.460000000000946,1.1233564829655591
702628,2025,10,0.0013650975384208,0.0522700251001805,11076.48,9093.83,76.0,82.10036040330503,1.0802679000434872,1982.65,184.0,1643.0,2161.0,-518.0,131.52769324406572,1.0704534937528922,-55.52769324406572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.0,33.97125256673511,1,3.0,10.55999999999949,3.5199999999998304
702628,2025,11,0.0013650975384208,0.0522700251001805,11076.48,9084.56,76.0,82.01666955567111,1.0791667046798832,1991.92,184.0,1643.0,2192.0,-549.0,133.41448569689592,1.0553147810218977,-57.41448569689592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.0,33.97125256673511,1,0.0,0.0,1.0791667046798832
702628,2025,12,0.0013650975384208,0.0522700251001805,11076.48,9089.89,76.0,82.06478953602588,1.07979986231613,1986.59,184.0,1643.0,2222.0,-579.0,135.24041387705415,1.0410666066606662,-59.24041387705415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.0,33.97125256673511,1,0.0,5.329999999999927,1.07979986231613
702628,2026,1,0.0013650975384208,0.0522700251001805,11076.48,9093.53,79.0,82.09765196163403,1.039210784324481,1982.949999999999,184.0,1643.0,2253.0,-610.0,137.12720632988436,1.0672714158899246,-58.12720632988436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.0,33.97125256673511,1,3.0,3.640000000001237,1.2133333333337457
702628,2026,2,0.0013650975384208,0.0522700251001805,11076.48,9095.8,80.0,82.11814583694459,1.026476822961807,1980.6800000000003,184.0,1643.0,2284.0,-641.0,139.01399878271454,1.0661120840630474,-59.01399878271454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.0,33.97125256673511,1,1.0,2.2699999999986176,2.2699999999986176
702628,2026,3,0.0013650975384208,0.0522700251001805,11076.48,9098.65,80.5,82.14387603281908,1.0204208202834668,1977.83,184.0,1643.0,2312.0,-669.0,140.7181984175289,1.059783196366782,-60.218198417528896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.0,33.97125256673511,1,0.5,2.850000000000364,5.700000000000728
702628,2026,4,0.0013650975384208,0.0522700251001805,11076.48,9101.15,80.9,82.16644638007743,1.0156544669972487,1975.33,184.0,1643.0,2343.0,-700.0,142.6049908703591,1.0509576397780624,-61.7049908703591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.0,33.97125256673511,1,0.4000000000000057,2.5,6.249999999999911
702628,2026,5,0.0013650975384208,0.0522700251001805,11076.48,9121.15,81.95,82.3470091581441,1.0048445290804648,1955.33,184.0,1643.0,2373.0,-730.0,144.43091905051736,1.0511391171512854,-62.48091905051736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.0,33.97125256673511,1,1.0499999999999972,20.0,19.0476190476191
702628,2026,6,0.0013650975384208,0.0522700251001805,11076.48,9131.15,82.5,82.43729054717744,0.9992398854203326,1945.33,184.0,1643.0,2404.0,-761.0,146.31771150334754,1.0445481489184691,-63.81771150334754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.0,33.97125256673511,1,0.5499999999999972,10.0,18.181818181818276
702628,2026,7,0.0013650975384208,0.0522700251001805,11076.48,9463.15,83.0,85.4346326630843,1.029332923651618,1613.33,184.0,1643.0,2434.0,-791.0,148.1436396835058,1.0379262530813476,-65.1436396835058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.0,33.97125256673511,1,0.5,332.0,100.0
702629,2025,7,0.0013650975384208,0.0522700251001805,8379.62,6055.19,57.0,72.26091397939285,1.2677353329718044,2324.430000000001,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1126.0,36.99383983572896,1,0.0,0.0,1.2677353329718044
702629,2025,8,0.0013650975384208,0.0522700251001805,8379.62,6057.62,62.0,72.28991290774522,1.165966337221697,2322.000000000001,580.0,1247.0,1704.0,-457.0,136.64795509222134,1.1074677230046948,-74.64795509222134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.0,36.99383983572896,1,5.0,2.430000000000291,0.4860000000000582
702629,2025,10,0.0013650975384208,0.0522700251001805,8379.62,6067.88,63.0,72.41235282745518,1.149402425832622,2311.7400000000007,580.0,1247.0,1765.0,-518.0,141.53969526864475,1.0864376770538244,-78.53969526864475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.0,36.99383983572896,1,1.0,10.260000000000218,10.260000000000218
702629,2025,11,0.0013650975384208,0.0522700251001805,8379.62,6059.58,64.0,72.31330298987304,1.1298953592167662,2320.040000000001,580.0,1247.0,1796.0,-549.0,144.02566158781073,1.0846325167037862,-80.02566158781073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.0,36.99383983572896,1,1.0,0.0,0.0
702629,2025,12,0.0013650975384208,0.0522700251001805,8379.62,6062.03,65.0,72.34254059253283,1.1129621629620434,2317.590000000001,580.0,1247.0,1826.0,-579.0,146.43143544506816,1.0834816538882803,-81.43143544506816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.0,36.99383983572896,1,1.0,2.449999999999818,2.449999999999818
702629,2026,1,0.0013650975384208,0.0522700251001805,8379.62,6067.18,67.0,72.40399922669523,1.0806567048760485,2312.4400000000005,580.0,1247.0,1857.0,-610.0,148.91740176423417,1.0981758212170167,-81.91740176423417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.0,36.99383983572896,1,2.0,5.150000000000546,2.575000000000273
702629,2026,2,0.0013650975384208,0.0522700251001805,8379.62,6068.28,68.0,72.4171263136037,1.064957739905937,2311.340000000001,580.0,1247.0,1888.0,-641.0,151.40336808340015,1.0962658898305084,-83.40336808340015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.0,36.99383983572896,1,1.0,1.0999999999994543,1.0999999999994543
702629,2026,3,0.0013650975384208,0.0522700251001805,8379.62,6069.78,68.6,72.43502688666072,1.055904182021293,2309.840000000001,580.0,1247.0,1916.0,-669.0,153.64875701684042,1.089776878914405,-85.04875701684043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.0,36.99383983572896,1,0.5999999999999943,1.5,2.5000000000000235
702629,2026,4,0.0013650975384208,0.0522700251001805,8379.62,6071.78,69.5,72.4588943174034,1.0425740189554449,2307.840000000001,580.0,1247.0,1947.0,-700.0,156.13472333600643,1.0864952491011814,-86.63472333600643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.0,36.99383983572896,1,0.9000000000000057,2.0,2.222222222222208
702629,2026,5,0.0013650975384208,0.0522700251001805,8379.62,6102.28,71.0,72.82287263622932,1.0256742624821031,2277.340000000001,580.0,1247.0,1977.0,-730.0,158.54049719326383,1.0931019221041982,-87.54049719326383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.0,36.99383983572896,1,1.5,30.5,20.333333333333332
702629,2026,6,0.0013650975384208,0.0522700251001805,8379.62,6081.28,72.5,72.57226461343114,1.0009967532887054,2298.340000000001,580.0,1247.0,2008.0,-761.0,161.02646351242984,1.0989635209163346,-88.52646351242984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.0,36.99383983572896,1,1.5,0.0,0.0
702629,2026,7,0.0013650975384208,0.0522700251001805,8379.62,6368.28,73.0,75.99724092500614,1.041058094863098,2011.340000000001,580.0,1247.0,2038.0,-791.0,163.43223736968724,1.0902539254170756,-90.43223736968724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.0,36.99383983572896,1,0.5,287.0,100.0
702630,2025,7,0.0012329913250253,0.0454885728125412,12020.32,7386.41,68.0,61.44936241298069,0.9036670943085396,4633.91,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,822.0,27.006160164271048,1,0.0,0.0,0.9036670943085396
702630,2025,8,0.0012329913250253,0.0454885728125412,12020.32,7595.47,70.0,63.18858399776379,0.9026940571109112,4424.849999999999,31.0,1796.0,2314.0,-518.0,128.84187082405344,0.9207541054451166,-58.84187082405344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.0,27.006160164271048,1,2.0,209.0600000000004,100.0
702630,2025,10,0.0012329913250253,0.0454885728125412,12020.32,7977.03,72.0,66.3628755307679,0.9217066045939986,4043.29,31.0,1796.0,2375.0,-579.0,132.23830734966592,0.9227368421052632,-60.23830734966592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.0,27.006160164271048,1,2.0,381.5599999999995,100.0
702630,2025,11,0.0012329913250253,0.0454885728125412,12020.32,8040.59,73.0,66.89164681139937,0.9163239289232792,3979.73,31.0,1796.0,2406.0,-610.0,133.96436525612472,0.9234985453034082,-60.96436525612472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.0,27.006160164271048,1,1.0,63.5600000000004,63.5600000000004
702630,2025,12,0.0012329913250253,0.0454885728125412,12020.32,8232.16,75.0,68.48536478230197,0.9131381970973595,3788.16,31.0,1796.0,2436.0,-640.0,135.63474387527842,0.9371151477832512,-60.63474387527842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.0,27.006160164271048,1,2.0,191.5699999999997,95.78499999999985
702630,2026,1,0.0012329913250253,0.0454885728125412,12020.32,8371.28,76.0,69.64273829648462,0.9163518196905872,3649.039999999999,31.0,1796.0,2467.0,-671.0,137.3608017817372,0.9376773408998784,-61.3608017817372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.0,27.006160164271048,1,1.0,139.1200000000008,100.0
702630,2026,2,0.0012329913250253,0.0454885728125412,12020.32,8561.27,77.0,71.22331185858613,0.9249780760855342,3459.05,31.0,1796.0,2498.0,-702.0,139.08685968819597,0.9382255804643715,-62.08685968819597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.0,27.006160164271048,1,1.0,189.98999999999978,100.0
702630,2026,3,0.0012329913250253,0.0454885728125412,12020.32,8898.74,78.8,74.03080783207102,0.9394772567521704,3121.58,31.0,1796.0,2526.0,-730.0,140.64587973273944,0.94951504354711,-61.84587973273945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.0,27.006160164271048,1,1.7999999999999972,337.46999999999935,100.0
702630,2026,4,0.0012329913250253,0.0454885728125412,12020.32,8929.65,79.5,74.28795572830008,0.9344396946955984,3090.67,31.0,1796.0,2557.0,-761.0,142.37193763919822,0.9463360383261634,-62.87193763919822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.0,27.006160164271048,1,0.7000000000000028,30.909999999999854,44.15714285714247
702630,2026,5,0.0012329913250253,0.0454885728125412,12020.32,9031.25,80.25,75.13319112968706,0.936239141802954,2989.07,0.0,1827.0,2618.0,-791.0,143.29501915708812,0.933005872803667,-63.04501915708812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095.0,35.97535934291581,1,0.75,101.60000000000036,100.0
702630,2026,6,0.0012329913250253,0.0454885728125412,12020.32,9166.71,81.1,76.26011620322919,0.94032202470073,2853.6100000000006,0.0,1827.0,2649.0,-822.0,144.991789819376,0.9318540015100036,-63.891789819376015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095.0,35.97535934291581,1,0.8499999999999943,135.45999999999913,100.0
702630,2026,7,0.0012329913250253,0.0454885728125412,12020.32,9332.21,81.9,77.6369514289137,0.9479481248951612,2688.1100000000006,0.0,1827.0,2679.0,-852.0,146.63382594417078,0.930508118701008,-64.73382594417077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095.0,35.97535934291581,1,0.8000000000000114,165.5,100.0
702631,2025,7,0.0012329913250253,0.0454885728125412,5384.17,4151.57,87.0,77.10696356170031,0.8862869374908082,1232.6000000000004,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,640.0,21.026694045174537,1,0.0,0.0,0.8862869374908082
702631,2025,8,0.0012329913250253,0.0454885728125412,5384.17,4180.43,88.0,77.64297932643287,0.882306583254919,1203.7399999999998,0.0,1827.0,2345.0,-518.0,128.35249042145594,1.1422174840085288,-40.35249042145594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,21.026694045174537,1,1.0,28.860000000000582,28.860000000000582
702631,2025,10,0.0012329913250253,0.0454885728125412,5384.17,4308.13,91.0,80.01474693406784,0.8792829333414048,1076.04,0.0,1827.0,2406.0,-579.0,131.69129720853857,1.1512105153782213,-40.69129720853857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,21.026694045174537,1,3.0,127.69999999999982,42.566666666666606
702631,2025,11,0.0012329913250253,0.0454885728125412,5384.17,4332.87,93.0,80.47424208373806,0.8653144310079361,1051.3000000000002,0.0,1827.0,2437.0,-610.0,133.3880678708265,1.1615459581452603,-40.38806787082649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,21.026694045174537,1,2.0,24.73999999999978,12.36999999999989
702631,2025,12,0.0012329913250253,0.0454885728125412,5384.17,4816.5,97.0,89.45668506009282,0.9222338665988952,567.6700000000001,0.0,1827.0,2467.0,-640.0,135.03010399562123,1.1967723956222132,-38.03010399562123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,21.026694045174537,1,4.0,483.6300000000001,100.0
702631,2026,1,0.0012329913250253,0.0454885728125412,5384.17,4960.02,100.0,92.1222769711952,0.921222769711952,424.1499999999997,0.0,1827.0,2498.0,-671.0,136.72687465790915,1.218474779823859,-36.72687465790915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,21.026694045174537,1,3.0,143.52000000000044,47.840000000000146
702631,2026,2,0.0012329913250253,0.0454885728125412,5384.17,5019.61,100.0,93.22903994487544,0.9322903994487544,364.5600000000004,0.0,1827.0,2529.0,-702.0,138.42364532019704,1.20353894820087,-38.42364532019704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,21.026694045174537,1,0.0,59.589999999999236,0.9322903994487544
702632,2025,7,0.0018935223920031,0.0090272579153639,24948.65,15423.06,68.0,61.81921667104232,0.9091061275153284,9525.590000000002,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,365.0,11.991786447638605,1,0.0,0.0,0.9091061275153284
702632,2025,8,0.0018935223920031,0.0090272579153639,24948.65,15785.39,69.0,63.27151970146681,0.9169785463980696,9163.260000000002,304.0,2070.0,2223.0,-153.0,107.3913043478261,0.9447537112010796,-38.39130434782609,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,365.0,11.991786447638605,1,1.0,362.3299999999999,100.0
702632,2025,10,0.0018935223920031,0.0090272579153639,24948.65,17838.17,71.0,71.49954005527353,1.0070357754263877,7110.480000000003,0.0,2070.0,2284.0,-214.0,110.33816425120771,0.9461744746059546,-39.33816425120773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0,11.991786447638605,1,2.0,2052.779999999999,100.0
702632,2025,11,0.0018935223920031,0.0090272579153639,24948.65,18022.09,73.0,72.23673425215392,0.9895443048240264,6926.560000000001,0.0,2070.0,2315.0,-245.0,111.83574879227054,0.9598002159827214,-38.835748792270536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0,11.991786447638605,1,2.0,183.9200000000019,91.96000000000095
702632,2025,12,0.0018935223920031,0.0090272579153639,24948.65,18390.81,74.0,73.71464989087586,0.9961439174442684,6557.84,0.0,2070.0,2345.0,-275.0,113.28502415458937,0.9605010660980812,-39.285024154589365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0,11.991786447638605,1,1.0,368.72000000000116,100.0
702632,2026,1,0.0018935223920031,0.0090272579153639,24948.65,18768.36,75.0,75.2279582261966,1.0030394430159548,6180.290000000001,0.0,2070.0,2376.0,-306.0,114.78260869565216,0.9607796717171716,-39.78260869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0,11.991786447638605,1,1.0,377.5499999999993,100.0
702632,2026,2,0.0018935223920031,0.0090272579153639,24948.65,19130.72,78.0,76.6803815036084,0.9830818141488256,5817.93,0.0,2070.0,2407.0,-337.0,116.28019323671496,0.986341919401745,-38.280193236714965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,21.026694045174537,1,3.0,362.3600000000006,100.0
702632,2026,3,0.0018935223920031,0.0090272579153639,24948.65,20109.66,79.57,80.60420102891338,1.0129973737452984,4838.990000000002,0.0,2070.0,2435.0,-365.0,117.63285024154588,0.994625,-38.06285024154589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,21.026694045174537,1,1.5699999999999932,978.9399999999987,100.0
702632,2026,4,0.0018935223920031,0.0090272579153639,24948.65,20350.75,80.56,81.57054590128122,1.0125440156564205,4597.9000000000015,0.0,2070.0,2466.0,-396.0,119.1304347826087,0.9943410381184103,-38.5704347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,21.026694045174537,1,0.9900000000000091,241.09000000000015,100.0
702632,2026,5,0.0018935223920031,0.0090272579153639,24948.65,20545.86,81.32,82.35259222442897,1.012697887658989,4402.790000000001,0.0,2070.0,2496.0,-426.0,120.57971014492756,0.9916576522435896,-39.25971014492755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,21.026694045174537,1,0.7599999999999909,195.11000000000058,100.0
702632,2026,6,0.0018935223920031,0.0090272579153639,24948.65,21041.39,82.2,84.33879187851846,1.026019365918716,3907.260000000002,0.0,2070.0,2527.0,-457.0,122.07729468599034,0.9900920063316184,-39.877294685990336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,21.026694045174537,1,0.8800000000000097,495.52999999999884,100.0
702632,2026,7,0.0018935223920031,0.0090272579153639,24948.65,21420.76,83.46,85.85939519773615,1.028749043826218,3527.890000000003,0.0,2070.0,2557.0,-487.0,123.52657004830918,0.993474286272976,-40.06657004830919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,21.026694045174537,1,1.259999999999991,379.369999999999,100.0
702633,2025,8,0.0003082478312563,0.0005724602580474,30274.0,26325.73,95.0,86.95821496994121,0.9153496312625392,3948.27,0.0,2284.0,2345.0,-61.0,102.6707530647986,1.2330756929637527,-7.670753064798603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,2.004106776180698,1,0.0,0.0,0.9153496312625392
702633,2025,10,0.0003082478312563,0.0005724602580474,30274.0,26612.45,95.0,87.90529827574817,0.9253189292184018,3661.5499999999993,0.0,2284.0,2406.0,-122.0,105.3415061295972,1.2018131753948462,-10.341506129597208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,4.008213552361396,1,0.0,286.72000000000116,0.9253189292184018
702633,2025,11,0.0003082478312563,0.0005724602580474,30274.0,27060.65,96.0,89.38577657395786,0.931101839312061,3213.3499999999985,0.0,2284.0,2437.0,-153.0,106.6987740805604,1.1990151826015591,-10.698774080560412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.0,6.012320328542095,1,1.0,448.2000000000007,100.0
702633,2025,12,0.0003082478312563,0.0005724602580474,30274.0,27312.17,96.0,90.21658849177513,0.9397561301226576,2961.8300000000017,0.0,2284.0,2467.0,-183.0,108.01225919439578,1.1844345358735306,-12.01225919439578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.0,7.030800821355236,1,0.0,251.5199999999968,0.9397561301226576
702633,2026,1,0.0003082478312563,0.0005724602580474,30274.0,27465.26,96.0,90.72226993459736,0.9450236451520556,2808.7400000000016,0.0,2284.0,2498.0,-214.0,109.36952714535902,1.1697357886309048,-13.369527145359015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.0,8.049281314168377,1,0.0,153.09000000000015,0.9450236451520556
702633,2026,2,0.0003082478312563,0.0005724602580474,30274.0,27720.41,96.0,91.56507233930104,0.9538028368677192,2553.59,0.0,2284.0,2529.0,-245.0,110.72679509632223,1.1553973902728352,-14.726795096322236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.0,8.049281314168377,1,0.0,255.15000000000146,0.9538028368677192
702635,2025,7,0.0012329913250253,0.0359769254480602,26405.14,29477.97,94.0,111.6372418400357,1.1876302323408052,-3072.8300000000017,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2010.0,66.03696098562628,1,0.0,0.0,1.1876302323408052
702635,2025,8,0.0012329913250253,0.0359769254480602,26405.14,29477.97,94.0,111.6372418400357,1.1876302323408052,-3072.8300000000017,730.0,1855.0,3469.0,-1614.0,187.00808625336927,0.8247693859901989,-93.00808625336929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,66.03696098562628,1,0.0,0.0,1.1876302323408052
702635,2025,10,0.0012329913250253,0.0359769254480602,26405.14,29617.97,94.0,112.16744164204395,1.193270655766425,-3212.8300000000017,730.0,1855.0,3530.0,-1675.0,190.2964959568733,0.8105169971671389,-96.29649595687331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,66.03696098562628,1,0.0,140.0,1.193270655766425
702635,2025,11,0.0012329913250253,0.0359769254480602,26405.14,29667.97,95.0,112.35679871418976,1.182703144359892,-3262.8300000000017,730.0,1855.0,3561.0,-1706.0,191.9676549865229,0.8120085650098288,-96.96765498652292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,66.03696098562628,1,1.0,50.0,50.0
702635,2025,12,0.0012329913250253,0.0359769254480602,26405.14,29687.97,95.0,112.43254154304807,1.183500437295243,-3282.8300000000017,730.0,1855.0,3591.0,-1736.0,193.58490566037736,0.8052248677248677,-98.58490566037736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,66.03696098562628,1,0.0,20.0,1.183500437295243
702635,2026,1,0.0012329913250253,0.0359769254480602,26405.14,29717.97,95.0,112.54615578633556,1.184696376698269,-3312.8300000000017,730.0,1855.0,3622.0,-1767.0,195.25606469002696,0.7983331032578685,-100.25606469002696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,66.03696098562628,1,0.0,30.0,1.184696376698269
702635,2026,2,0.0012329913250253,0.0359769254480602,26405.14,29752.97,95.0,112.6787057368376,1.1860916393351326,-3347.8300000000017,730.0,1855.0,3653.0,-1798.0,196.92722371967653,0.7915583082398029,-101.92722371967652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,66.03696098562628,1,0.0,35.0,1.1860916393351326
702635,2026,3,0.0012329913250253,0.0359769254480602,26405.14,29782.97,95.4,112.79231998012509,1.1823094337539315,-3377.8300000000017,730.0,1855.0,3681.0,-1826.0,198.4366576819407,0.7888447432762836,-103.03665768194068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,66.03696098562628,1,0.4000000000000057,30.0,74.99999999999893
702635,2026,4,0.0012329913250253,0.0359769254480602,26405.14,29802.97,95.5,112.8680628089834,1.18186453203124,-3397.8300000000017,730.0,1855.0,3712.0,-1857.0,200.10781671159032,0.7830768453663793,-104.60781671159032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,66.03696098562628,1,0.09999999999999432,20.0,100.0
702635,2026,5,0.0012329913250253,0.0359769254480602,26405.14,29812.97,95.6,112.90593422341256,1.1810244165628931,-3407.8300000000017,730.0,1855.0,3742.0,-1887.0,201.7250673854448,0.7776122394441475,-106.12506738544477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,66.03696098562628,1,0.09999999999999432,10.0,100.0
